course_id,difficulty_score,confidence,difficulty_score_raw
ENGRMAE170,9.905019305019305,high,9.113265374249824
ENGRMAE171,9.377992277992277,high,8.243926390526953
ENGRMAE172,8.242857142857144,high,6.9971686015694115
ENGRMAE175,9.543629343629345,high,8.510004382535948
ENGRMAE181A,1.1922779922779922,low,1.841053944043857
ENGRMAE181C,1.103088803088803,medium,1.4682682219104284
ENGRMAE182,8.337837837837839,high,7.085853933863005
ENGRMAE183,6.9837837837837835,medium,6.255590161847092
ENGRMAE184,5.3239382239382245,medium,5.5496472902902925
ENGRMAE185,9.59111969111969,medium,8.579029706173701
ENGRMAE188,1.5953667953667954,medium,2.6840704747238324
ENGRMAE189,1.9046332046332046,high,3.1952681321581573
ENGRMAE193,2.091119691119691,high,3.4101704943125015
ENGRMAE195,2.026254826254826,high,3.3402829160691807
ENGRMAE197,1.994980694980695,medium,3.2897953906529707
ENGRMAE198,1.4447876447876449,medium,2.4598444311532175
ENGRMAE199,2.903088803088803,high,4.2662726404800395
ENGRMAE200A,8.867181467181467,high,7.630937169946212
ENGRMAE200B,9.335135135135134,high,8.155293557637465
ENGRMAE200P,5.935521235521236,high,5.7227483857405215
ENGRMAE201P,3.584169884169884,medium,4.619419329526644
ENGRMAE202P,3.5274131274131273,high,4.581417818219134
ENGRMAE204P,2.4281853281853283,medium,3.780113057794852
ENGRMAE205,9.98030888030888,medium,9.387685133979268
ENGRMAE206,9.636293436293435,high,8.637813979048044
ENGRMAE207,6.768339768339769,medium,6.118036800351741
ENGRMAE210,9.646718146718147,medium,8.653269048242649
ENGRMAE212,5.440926640926641,high,5.5841792255634815
ENGRMAE212P,4.210810810810811,medium,5.078487248239447
ENGRMAE213,8.907722007722008,low,7.669858291869943
ENGRMAE214,9.563320463320462,medium,8.536576000158831
ENGRMAE214A,9.08146718146718,medium,7.8557117602483775
ENGRMAE214B,8.702702702702702,low,7.486683935170742
ENGRMAE214C,8.149034749034747,high,6.871434242078457
ENGRMAE215,9.511196911196912,medium,8.462752125945977
ENGRMAE216,8.142084942084942,medium,6.865530373417828
ENGRMAE217,7.325482625482626,high,6.487734290532625
ENGRMAE217P,9.481081081081081,low,8.42884232026391
ENGRMAE218,7.4007722007722005,high,6.536199883814439
ENGRMAE218P,8.036679536679536,medium,6.761839183674995
ENGRMAE219P,6.748648648648649,low,6.107801947593103
ENGRMAE220,5.442084942084942,high,5.584447221269861
ENGRMAE221,8.893822393822393,high,7.652194895195447
ENGRMAE222,9.537837837837838,low,8.501712772792748
ENGRMAE223A,9.7,medium,8.745539718959611
ENGRMAE223B,9.705791505791506,medium,8.761168271175212
ENGRMAE224,8.294980694980694,high,7.045366004960293
ENGRMAE226,9.908494208494208,medium,9.130231181752135
ENGRMAE227,3.561003861003861,high,4.602544917981189
ENGRMAE228,8.12934362934363,high,6.851429451419045
ENGRMAE230A,9.534362934362935,high,8.494786902751875
ENGRMAE230B,9.77065637065637,high,8.877326604801834
ENGRMAE230C,9.573745173745174,high,8.5564745113644
ENGRMSE154,9.95830115830116,medium,9.269104597293618
ENGRMSE155,6.580694980694981,high,6.009780978664807
ENGRMSE158,7.26988416988417,high,6.4472768706770145
ENGRMSE160,9.615444015444014,medium,8.61067083582488
ENGRMSE164,8.57876447876448,high,7.362011535364382
ENGRMSE164L,9.412741312741312,medium,8.321036138977423
ENGRMSE165,9.586486486486487,high,8.569787202685633
ENGRMSE169,9.439382239382239,high,8.350577313426344
ENGRMSE175,9.251737451737451,high,8.058158451220466
ENGRMSE176,9.968146718146718,medium,9.342512534188222
ENGRMSE189A,1.0249034749034749,low,1.0
ENGRMSE189B,1.0249034749034749,low,1.0
ENGRMSE189C,1.0915057915057915,medium,1.4039429974573312
ENGRMSE190,5.854440154440154,high,5.699556161784038
ENGRMSE191,4.37065637065637,medium,5.181681486809217
ENGRMSE195,6.573745173745174,medium,6.008411330524647
ENGRMSE199,2.259073359073359,medium,3.5838795078454315
ENGRMSE199P,1.0249034749034749,low,1.0
ENGRMSE200,9.152123552123552,high,7.921895955165767
ENGRMSE205,8.711969111969111,high,7.496335857359777
ENGRMSE241,9.650193050193051,medium,8.661463630525583
ENGRMSE249,4.972972972972973,high,5.44538753764926
ENGRMSE251,4.718146718146718,medium,5.35178670097069
ENGRMSE252,4.671814671814672,medium,5.3297909608154
ENGRMSE254,9.713899613899613,high,8.771458166108468
ENGRMSE255A,6.3108108108108105,high,5.869518086933367
ENGRMSE256A,9.073359073359073,high,7.851805701676254
ENGRMSE256B,9.448069498069499,medium,8.370193991869966
ENGRMSE259,8.101544401544402,medium,6.825084580079725
ENGRMSE261,8.128185328185328,medium,6.8507126652095405
ENGRMSE262,8.181467181467182,medium,6.921041150179746
ENGRMSE263,8.465830115830116,medium,7.234085071085857
ENGRMSE264,8.699227799227799,high,7.481657923569418
ENGRMSE265,8.582239382239383,high,7.369744456670346
ENGRMSE267,8.937258687258687,medium,7.695974535778248
ENGRMSE268,9.979150579150579,medium,9.386142242456774
ENGRMSE276,9.968146718146718,medium,9.342512534188222
ENGRMSE297,2.366795366795367,medium,3.712379484707475
ENGRMSE298,1.0249034749034749,low,1.0
ENGRMSE299,1.1841698841698842,medium,1.8012198233413537
ENGRMSE65A,9.486872586872586,high,8.435802940205063
ENGRMSE65B,8.094594594594595,high,6.8115737029698105
EPIDEM199,1.3544401544401545,medium,2.276622207776625
EPIDEM200,7.593050193050193,low,6.644181716892125
EPIDEM200A,2.820849420849421,medium,4.242270115897095
EPIDEM200B,5.535907335907336,medium,5.6137250776490335
EPIDEM200C,3.2783783783783784,medium,4.397351709121209
EPIDEM200D,2.460617760617761,medium,3.8177447510075893
EPIDEM201,7.705405405405406,medium,6.675276915450507
EPIDEM202,2.1942084942084943,medium,3.5219037757767957
EPIDEM203,6.693629343629343,low,6.071699463121052
EPIDEM204,7.6,low,6.645512684061603
EPIDEM204A,6.9131274131274125,high,6.203421186878892
EPIDEM204B,7.022007722007722,medium,6.282186578893099
EPIDEM204C,4.721621621621622,medium,5.352371019076525
EPIDEM204D,5.117760617760617,low,5.48640665034377
EPIDEM205,7.454054054054054,high,6.569198895341217
EPIDEM207,3.4764478764478763,medium,4.546152214215421
EPIDEM212,2.7223938223938227,low,4.12000247997997
EPIDEM215,8.854440154440155,low,7.618616055845099
EPIDEM217,7.515444015444015,medium,6.601460272518523
EPIDEM220A,2.38996138996139,medium,3.7357094433598452
EPIDEM220B,1.5432432432432432,medium,2.608320416782446
EPIDEM232,2.7073359073359073,medium,4.105637257439404
EPIDEM242,5.13050193050193,low,5.491231406333119
EPIDEM245,5.764092664092664,low,5.674073021239952
EPIDEM265,6.68957528957529,medium,6.068672460805326
EPIDEM275,3.7926640926640927,medium,4.790551216184691
EPIDEM280,2.779150579150579,high,4.188607871808824
EPIDEM282,1.2247104247104248,medium,1.904548099858911
EPIDEM290,1.3162162162162163,low,2.195257582020787
EPIDEM296,3.6003861003861006,medium,4.630513599361067
EPIDEM297,4.401930501930502,medium,5.1958411401768405
EPIDEM298,1.1957528957528958,medium,1.8477523438081722
EPIDEM299,1.0752895752895753,medium,1.2914137005338322
EUROST10,3.642084942084942,high,4.661149541552205
EUROST100A,3.5123552123552124,medium,4.574222254889765
EUROST100B,5.698069498069499,medium,5.653231035945247
EUROST100C,3.4660231660231657,medium,4.535175117099764
EUROST101A,6.629343629343629,medium,6.030682219158903
EUROST101B,4.572200772200772,medium,5.290181845003716
EUROST102,4.844401544401544,high,5.399011895073696
EUROST103,3.9223938223938224,medium,4.891151500060742
EUROST11,6.652509652509653,high,6.046265121406065
EUROST12,5.995752895752895,high,5.7446039543549805
EUROST13,7.001158301158301,high,6.267603186446278
EUROST139W,8.16988416988417,high,6.906167283492237
EUROST150,6.005019305019305,medium,5.748191885749459
EUROST190W,6.235521235521236,medium,5.832742743158378
EUROST199,2.2463320463320464,medium,3.5715131667296176
EUROST200A,4.437837837837838,medium,5.221952083566383
EUROST200B,8.535907335907336,medium,7.309940145899758
EUROST200C,5.952895752895753,medium,5.729271292161806
EUROST201,4.864092664092665,medium,5.409813301649574
EUROST290,2.081853281853282,medium,3.3968949575973784
EUROST299,2.3760617760617757,medium,3.7242244242735323
EUROST9,7.0868725868725875,high,6.331747312025007
EUROSTS10,1.8583011583011584,low,3.1227753282497135
EUROSTS11,4.523552123552124,high,5.262141327853565
FIN203A,7.044015444015444,high,6.297541678148969
FIN209B,8.011196911196912,medium,6.727718899672422
FIN210,8.73861003861004,high,7.516945301065504
FIN211,1.4193050193050194,medium,2.421935564684289
FIN240,5.786100386100387,medium,5.679414014494671
FIN241,4.854826254826255,medium,5.402917990486878
FIN242,3.628185328185328,high,4.649991093016954
FIN243,4.2849420849420845,medium,5.1223487889287105
FIN244,8.367953667953667,high,7.121670368467076
FIN245,1.9833976833976834,medium,3.27634842536811
FIN246D,8.839382239382239,medium,7.609816111527174
FIN246F,1.7783783783783784,medium,2.984912030413705
FIN246H,2.153667953667954,medium,3.4861165610311353
FIN247,2.894980694980695,medium,4.263892028170159
FIN248,3.267953667953668,medium,4.38850494515633
FIN249,3.816988416988417,high,4.8080182759105
FIN250,5.758301158301158,high,5.673160318602385
FIN251,8.40965250965251,medium,7.165950269342192
FIN252,2.004247104247104,high,3.304046219883245
FIN253,3.435907335907336,high,4.511761736485249
FIN255,2.220849420849421,medium,3.5409688450846852
FIN290,4.257142857142857,high,5.107150547023397
FIN296,4.816602316602317,high,5.388789052334969
FIN299,1.8594594594594596,medium,3.1241380591123282
FLM&MDA101A,5.724710424710425,high,5.661839747860275
FLM&MDA101B,6.7150579150579155,high,6.0844047870997935
FLM&MDA101C,7.377606177606178,high,6.525845739216195
FLM&MDA101D,4.214285714285714,high,5.081100011345582
FLM&MDA101E,5.128185328185328,medium,5.491146704598239
FLM&MDA110,7.262934362934363,high,6.443235545251593
FLM&MDA111,4.678764478764479,high,5.333819136950862
FLM&MDA112,6.968725868725869,high,6.241763752267288
FLM&MDA113,8.526640926640926,high,7.30008097514177
FLM&MDA114,6.661776061776062,high,6.049296163303615
FLM&MDA115,5.70965250965251,high,5.657346001439746
FLM&MDA117A,5.523166023166023,high,5.608799275632208
FLM&MDA117B,6.957142857142857,high,6.233849422749917
FLM&MDA117C,1.6416988416988416,high,2.7694054123134535
FLM&MDA118A,8.03088803088803,high,6.756383515175429
FLM&MDA118B,6.1694980694980694,high,5.808823749836284
FLM&MDA120A,1.5119691119691119,high,2.5681853109737287
FLM&MDA120B,1.1227799227799227,medium,1.556765584685083
FLM&MDA120C,1.2872586872586873,medium,2.1100680446075857
FLM&MDA130,6.354826254826254,high,5.888120201724753
FLM&MDA139W,7.260617760617761,high,6.441115835854704
FLM&MDA143,3.789189189189189,high,4.786997247594634
FLM&MDA144,6.84015444015444,high,6.158346452790782
FLM&MDA145,7.308108108108108,high,6.466384896017004
FLM&MDA146,6.886486486486486,high,6.1863480747365225
FLM&MDA150,2.4501930501930502,low,3.8108853548690567
FLM&MDA151,8.289189189189191,high,7.037946815101553
FLM&MDA160,5.026254826254826,high,5.463145644227018
FLM&MDA161,6.345559845559845,high,5.884342932874134
FLM&MDA162,8.213899613899613,high,6.959938909926857
FLM&MDA185,6.815830115830115,high,6.149409560854082
FLM&MDA190,5.564864864864865,high,5.6199589981767515
FLM&MDA191,5.826640926640927,high,5.694658398109182
FLM&MDA192,3.8007722007722005,high,4.796546381705537
FLM&MDA193,5.91003861003861,high,5.7142434569182665
FLM&MDA194,4.847876447876448,high,5.400465077928094
FLM&MDA197,3.555212355212355,medium,4.599674537944792
FLM&MDA198,1.7494208494208494,medium,2.938598692063391
FLM&MDA199,2.0876447876447877,medium,3.4064019019883798
FLM&MDA285A,4.354440154440154,medium,5.177900012461393
FLM&MDA285B,3.2505791505791506,medium,4.378366793635006
FLM&MDA285C,7.564092664092665,medium,6.634628797445789
FLM&MDA286A,5.567181467181467,medium,5.620442241517496
FLM&MDA286B,5.808108108108108,medium,5.6874277272396565
FLM&MDA286C,4.682239382239382,medium,5.334958157848247
FLM&MDA287,1.3486486486486486,medium,2.2644963952435546
FLM&MDA288A,2.1722007722007723,low,3.5054283894742024
FLM&MDA288B,2.3772200772200773,low,3.7263689396072994
FLM&MDA288C,2.2220077220077217,low,3.5426954702195452
FLM&MDA291,3.423166023166023,medium,4.500642525243357
FLM&MDA292,7.235135135135136,medium,6.429474840030858
FLM&MDA295,2.7084942084942085,medium,4.106456749136696
FLM&MDA296,2.534749034749035,medium,3.9215456440909477
FLM&MDA297,2.3934362934362934,medium,3.738359992591504
FLM&MDA298,2.1965250965250966,medium,3.523349309015758
FLM&MDA299,3.771814671814672,medium,4.7699894962215454
FLM&MDA399,3.3316602316602317,medium,4.432566682364905
FLM&MDA85,7.026640926640926,high,6.287448830343173
FLM&MDA85A,6.973359073359073,high,6.248024955590776
FLM&MDA85B,7.106563706563707,high,6.341457419019105
FLM&MDA85C,7.602316602316602,high,6.646100730918488
FLM&MDA86,7.3498069498069505,high,6.510681256584618
FLM&MDA87,7.491119691119692,high,6.587368107230455
FLM&MDAH80,2.7200772200772203,high,4.115943648470161
FRENCH10,1.8247104247104247,medium,3.077969748136427
FRENCH100A,6.81930501930502,high,6.151188672655565
FRENCH100B,5.376061776061776,medium,5.566192091278442
FRENCH101A,7.546718146718146,medium,6.6246753509305645
FRENCH101B,7.404247104247105,medium,6.53885618099534
FRENCH101C,8.056370656370657,medium,6.7808675318960105
FRENCH102A,5.765250965250965,medium,5.674084634879094
FRENCH102B,3.4208494208494207,medium,4.500240565219292
FRENCH102C,9.408108108108108,medium,8.307463841033975
FRENCH102D,2.383011583011583,high,3.730379539849595
FRENCH102F,1.9718146718146718,medium,3.2642887527897066
FRENCH110,3.4648648648648646,medium,4.53444435050195
FRENCH116,4.5293436293436296,medium,5.265495519198362
FRENCH117,8.162934362934363,high,6.896352728208738
FRENCH118,7.339382239382239,medium,6.502704945580445
FRENCH119,7.41003861003861,medium,6.544257148794574
FRENCH120,5.282239382239382,high,5.538271333725589
FRENCH127,3.6490347490347492,medium,4.664623927545026
FRENCH13,1.404247104247104,medium,2.3919921668125577
FRENCH139W,8.107335907335907,high,6.826315898122116
FRENCH140,5.981853281853281,medium,5.740317324638517
FRENCH150,6.883011583011584,high,6.185635988637128
FRENCH160,4.6949806949806945,high,5.341473005215293
FRENCH170,4.4899613899613895,medium,5.2466366961977995
FRENCH171,6.990733590733591,medium,6.258951254852861
FRENCH180,5.914671814671815,medium,5.715043284439576
FRENCH185,8.13166023166023,medium,6.856336245552732
FRENCH199,2.2034749034749033,medium,3.5282872911267327
FRENCH1A,4.001158301158301,high,4.940950949875194
FRENCH1ABSP,4.564092664092664,high,5.2879435587802766
FRENCH1B,4.161003861003861,high,5.047996874659134
FRENCH1BCSP,5.83938223938224,high,5.697064188511068
FRENCH1C,4.852509652509652,high,5.402576148231156
FRENCH216,6.783397683397683,low,6.129430164097096
FRENCH217,7.372972972972973,medium,6.524425493587391
FRENCH218,8.503474903474903,medium,7.2800559770048325
FRENCH219,7.277992277992278,medium,6.450404330447034
FRENCH220,7.148262548262549,medium,6.365170501487988
FRENCH225,5.065637065637065,medium,5.473411149549446
FRENCH231,2.523166023166023,low,3.9130370851263763
FRENCH232,4.286100386100387,medium,5.122564871621551
FRENCH233,6.622393822393822,medium,6.027193139813889
FRENCH240,2.2694980694980695,medium,3.5913583876802533
FRENCH250,3.0003861003861005,medium,4.284618371248884
FRENCH254,8.408494208494208,medium,7.165070560571208
FRENCH272,6.690733590733591,medium,6.0690330384497555
FRENCH280,2.184942084942085,medium,3.513299472176028
FRENCH290,3.63976833976834,medium,4.657687549185159
FRENCH299,1.972972972972973,medium,3.2652517804577976
FRENCH2A,6.266795366795367,high,5.850376501282217
FRENCH2AB,3.8413127413127413,high,4.824803254446725
FRENCH2B,4.136679536679536,high,5.030023877262938
FRENCH2BC,2.786100386100386,medium,4.197196412436714
FRENCH2C,6.627027027027028,high,6.029968396340152
FRENCH399,1.761003861003861,medium,2.955265427159966
FRENCH50,5.918146718146718,high,5.716619617659489
FRENCH60,5.275289575289575,medium,5.5362147760454725
FRENCH62,9.135907335907337,high,7.90214065416996
FRENCH63,2.3054054054054056,high,3.6373708926117567
FRENCH97,4.751737451737451,high,5.3665023733526835
FRENCHS2AB,8.442084942084943,medium,7.206584008733999
FRENCHS2BC,3.847104247104247,high,4.83081220342416
GDIM127,1.644015444015444,medium,2.77170846163392
GDIM129,1.9474903474903476,medium,3.2336913565455605
GDIM131,2.6969111969111967,low,4.095213216448471
GDIM139,3.610810810810811,low,4.640077901452908
GDIM149,4.801544401544401,low,5.384088549190263
GDIM161,1.0648648648648649,medium,1.1940332942125607
GDIM167A,1.0249034749034749,low,1.0
GDIM167B,1.0249034749034749,low,1.0
GDIM25,2.666795366795367,medium,4.0668688164651225
GDIM27,3.7231660231660233,medium,4.731392726788801
GDIM31,3.2528957528957525,medium,4.37898076868577
GDIM32,2.5046332046332047,medium,3.888562588512881
GDIM33,1.7621621621621621,medium,2.955480137714775
GDIM41,2.6250965250965255,medium,4.0255205321174214
GDIM49,5.256756756756757,medium,5.532177404477605
GDIM51,2.3876447876447875,medium,3.7336774592751194
GDIM53,3.571428571428571,medium,4.610999479450693
GDIM55,3.159073359073359,medium,4.331389122389294
GDIM61,2.6389961389961387,medium,4.035654582427462
GEN&SEX100A,7.366023166023166,medium,6.520352639860523
GEN&SEX100B,4.642857142857142,medium,5.323960287770602
GEN&SEX100C,6.232046332046332,medium,5.831722785878017
GEN&SEX100D,3.7463320463320464,medium,4.751110174084475
GEN&SEX110A,3.538996138996139,medium,4.585660960401758
GEN&SEX110B,4.814285714285714,medium,5.387923794846719
GEN&SEX110C,3.794980694980695,medium,4.793742601516091
GEN&SEX110D,6.367567567567567,medium,5.896468968800092
GEN&SEX120A,3.6432432432432433,medium,4.661980569731871
GEN&SEX120B,7.4644787644787645,medium,6.572210107590035
GEN&SEX120C,6.064092664092664,medium,5.768769183136479
GEN&SEX139,5.475675675675676,medium,5.595304614164916
GEN&SEX155,1.906949806949807,medium,3.1982042918574294
GEN&SEX157,2.48030888030888,medium,3.844128297415043
GEN&SEX157A,3.984942084942085,medium,4.933214729696868
GEN&SEX157B,3.347876447876448,medium,4.440631662444014
GEN&SEX165B,5.802316602316602,medium,5.6857729315231005
GEN&SEX167A,4.737837837837837,medium,5.360862199771075
GEN&SEX170,5.607722007722008,medium,5.6302293961210115
GEN&SEX171,5.093436293436294,high,5.479452575803112
GEN&SEX171A,6.976254826254827,medium,6.248690477420872
GEN&SEX172,2.5081081081081082,medium,3.8898746953460877
GEN&SEX174,7.422779922779923,medium,6.551245136186744
GEN&SEX175,7.025482625482625,medium,6.284049442668726
GEN&SEX182,8.288030888030889,medium,7.036771925229235
GEN&SEX184,5.394594594594595,medium,5.570534176052642
GEN&SEX188A,2.4305019305019306,medium,3.781109789678431
GEN&SEX189,3.6814671814671813,medium,4.699332135253712
GEN&SEX197,3.1984555984555985,medium,4.3468824755603865
GEN&SEX199,2.316988416988417,medium,3.6539395182068772
GEN&SEX20,3.576061776061776,medium,4.614137533800547
GEN&SEX200A,6.288803088803089,medium,5.8603130254676215
GEN&SEX200B,3.932818532818533,medium,4.8961988116835435
GEN&SEX201,3.444015444015444,medium,4.515361664357524
GEN&SEX210A,6.1057915057915055,medium,5.788320965247323
GEN&SEX260A,2.030888030888031,medium,3.343697589721855
GEN&SEX290,2.061003861003861,medium,3.378460930791646
GEN&SEX399,3.258687258687259,medium,4.384254222835792
GEN&SEX50A,6.5355212355212355,medium,5.989328323288713
GEN&SEX50B,3.5482625482625485,medium,4.5948860329931005
GEN&SEX50C,3.786872586872587,medium,4.786428696430594
GEN&SEX60A,3.9826254826254823,medium,4.932735420063173
GEN&SEX60B,4.884942084942085,low,5.415366277672961
GEN&SEX60C,3.6704633204633206,medium,4.682488692613484
GERMAN101,4.877992277992278,medium,5.412377699451946
GERMAN102,6.051351351351352,medium,5.764190151190993
GERMAN103,6.7857142857142865,medium,6.129876573567109
GERMAN105,3.708108108108108,medium,4.716675573543674
GERMAN119,6.579536679536679,medium,6.0093715237462355
GERMAN120,6.828571428571429,medium,6.15385716218329
GERMAN130,6.9583011583011585,medium,6.2339875418696975
GERMAN139W,8.058687258687259,low,6.781271335348205
GERMAN150,6.349034749034749,high,5.8863007549546245
GERMAN150W,5.834749034749034,medium,5.696131722089153
GERMAN160,6.925868725868726,medium,6.215254775485669
GERMAN199,1.628957528957529,medium,2.74909812435524
GERMAN1A,4.683397683397684,high,5.335143351991153
GERMAN1B,6.484555984555985,high,5.950827608063009
GERMAN1C,6.3942084942084945,high,5.910740440052294
GERMAN200,4.155212355212355,medium,5.042523700109817
GERMAN210,4.713513513513513,medium,5.349387456739424
GERMAN230,5.671428571428572,medium,5.645619070444104
GERMAN290,2.147876447876448,medium,3.4830874645558927
GERMAN298,2.3888030888030887,medium,3.7341720300489754
GERMAN299,2.4166023166023165,medium,3.76687622264829
GERMAN2A,4.157528957528958,high,5.044836996421456
GERMAN2B,5.177992277992278,high,5.5086258370113095
GERMAN2C,6.544787644787645,high,5.994731296508902
GERMAN398A,4.039961389961389,low,4.962005585570033
GERMAN398B,4.039961389961389,low,4.962005585570033
GERMAN399,2.498841698841699,medium,3.8771628476259417
GERMAN50,4.483011583011583,low,5.24533522177234
GERMAN53,3.2262548262548263,low,4.363569471994167
GERMAN97,6.102316602316602,medium,5.787350804175187
GERMANS2BC,8.402702702702703,low,7.160596978649004
GLBLCLT103A,7.063706563706564,high,6.312429034876822
GLBLCLT103B,6.7996138996139,high,6.137975991318358
GLBLCLT105,9.09015444015444,low,7.863181273236403
GLBLCLT191,7.483011583011583,medium,6.5808108709107405
GLBLCLT7,2.276447876447876,low,3.6015907674688794
GLBLME60A,5.890347490347491,high,5.710469402237168
GLBLME60B,2.878764478764479,high,4.262002182906174
GLBLME60C,3.140540540540541,high,4.3255670095475836
GREEK100,2.64015444015444,medium,4.0388696328164215
GREEK100A,3.364092664092664,medium,4.4508373229891305
GREEK100B,4.582625482625483,medium,5.293422930772322
GREEK103,1.9532818532818532,medium,3.242319461582871
GREEK104,3.164864864864865,medium,4.333903130886014
GREEK120,1.9926640926640928,low,3.2861515483029518
GREEK198,1.7123552123552122,medium,2.8866710766815746
GREEK199,1.6011583011583013,medium,2.692296144537548
GREEK1A,3.6548262548262547,high,4.670201048950214
GREEK1B,2.7826254826254826,medium,4.191208759994658
GREEK1C,3.986100386100386,medium,4.93369531292153
GREEK99,1.622007722007722,medium,2.7343643323530777
HEBREW10A,1.3498069498069498,medium,2.2669401859656206
HEBREW10B,1.3764478764478765,medium,2.3251891602856096
HEBREW199,2.1490347490347492,medium,3.4834843381568783
HEBREW1A,2.4779922779922776,low,3.8431613087288614
HEBREW1B,2.4779922779922776,low,3.8431613087288614
HEBREW1C,2.4779922779922776,low,3.8431613087288614
HISTORY10,3.065250965250965,low,4.301346756821141
HISTORY100W,4.083397683397683,medium,4.997465904992395
HISTORY102B,4.045173745173745,medium,4.964638603507616
HISTORY105B,9.686100386100387,low,8.722819693822029
HISTORY11,4.344015444015444,medium,5.170561921434811
HISTORY110A,4.177220077220078,medium,5.05692563453459
HISTORY110B,4.697297297297298,medium,5.34243613010293
HISTORY110C,4.485328185328186,medium,5.246494184557158
HISTORY110D,7.046332046332046,medium,6.300337531999808
HISTORY112D,7.706563706563706,medium,6.67550388984866
HISTORY114,7.222393822393823,medium,6.417712521719042
HISTORY115C,6.842471042471042,medium,6.159994259070543
HISTORY116A,4.154054054054054,medium,5.042454752853478
HISTORY116B,4.0741312741312745,medium,4.990793705251908
HISTORY118A,8.487258687258688,medium,7.2614553852595165
HISTORY118B,8.903088803088803,medium,7.66346879818928
HISTORY118C,8.461776061776062,medium,7.232131347966736
HISTORY12,7.104247104247104,medium,6.33922779538398
HISTORY120B,5.791891891891892,medium,5.681442201876166
HISTORY120C,6.88996138996139,medium,6.1883255326866875
HISTORY120D,6.4706563706563704,medium,5.945070011627193
HISTORY120E,7.543243243243244,medium,6.623634574184003
HISTORY122B,9.154440154440154,low,7.9235739085514005
HISTORY123D,4.404247104247104,high,5.196889604082153
HISTORY124A,5.967953667953668,medium,5.735129172913092
HISTORY124B,5.505791505791505,medium,5.6043847569242455
HISTORY126A,9.681467181467182,low,8.717662196040308
HISTORY126B,9.141698841698842,medium,7.909740071277888
HISTORY128C,3.049034749034749,medium,4.295308990234655
HISTORY130A,3.518146718146718,low,4.577356073591328
HISTORY130B,8.87992277992278,low,7.640743385037645
HISTORY130C,5.014671814671814,medium,5.46006031208711
HISTORY130F,8.062741312741313,medium,6.782953587281682
HISTORY131A,5.13918918918919,medium,5.495037855006821
HISTORY131B,3.9055984555984558,medium,4.873599980066376
HISTORY131C,4.068339768339769,medium,4.985532249869778
HISTORY131D,8.105019305019304,medium,6.825824510446687
HISTORY132A,7.21081081081081,medium,6.406719394875626
HISTORY132B,8.892664092664091,medium,7.6507169570947475
HISTORY132C,4.726254826254826,medium,5.3560851181940095
HISTORY132D,8.717760617760618,medium,7.499408686709047
HISTORY132E,8.069111969111969,medium,6.78715189036471
HISTORY132H,4.515444015444015,medium,5.255589532877996
HISTORY134A,4.005791505791506,medium,4.944624628756098
HISTORY134B,7.1691119691119685,medium,6.378231791189458
HISTORY134C,8.019305019305019,medium,6.7393574883372525
HISTORY134D,8.136293436293435,medium,6.8621229669359165
HISTORY134E,9.326447876447876,medium,8.13817517687366
HISTORY135A,7.3949806949806955,medium,6.534059382173417
HISTORY135B,3.0965250965250966,medium,4.309388697673358
HISTORY135D,1.6,medium,2.689662911106484
HISTORY135E,6.805405405405405,medium,6.1435153332665084
HISTORY135G,9.09015444015444,low,7.863181273236403
HISTORY136D,5.072586872586872,medium,5.475408978959468
HISTORY136E,7.407722007722008,low,6.542362728427174
HISTORY137,1.978185328185328,medium,3.273398166080878
HISTORY140,6.434749034749035,medium,5.9291740701418805
HISTORY140A,8.022779922779923,low,6.7443369963952335
HISTORY140B,6.532046332046332,medium,5.9866876046133015
HISTORY140F,9.076833976833976,low,7.854363615738622
HISTORY142A,5.342471042471042,medium,5.556053799292723
HISTORY142B,6.1996138996139,medium,5.817335261575451
HISTORY144G,6.153281853281853,medium,5.801605960243663
HISTORY146D,2.5555984555984557,medium,3.9524612586168972
HISTORY146E,7.528185328185328,medium,6.609048640539691
HISTORY146H,6.181081081081081,medium,5.810921166033046
HISTORY147,8.613513513513514,medium,7.403539095571679
HISTORY148B,8.875289575289575,medium,7.637911791801152
HISTORY150,5.146718146718147,medium,5.49992125102618
HISTORY151A,4.165057915057915,medium,5.050000027759133
HISTORY151B,8.257915057915058,medium,7.008706015315649
HISTORY151C,4.34980694980695,medium,5.173074674066584
HISTORY151D,8.106177606177607,medium,6.826155640518015
HISTORY152,4.195752895752896,medium,5.06749774094894
HISTORY152A,8.537065637065638,medium,7.311707061875737
HISTORY152B,2.955212355212355,medium,4.277792724842846
HISTORY154,6.123166023166023,medium,5.792894890342879
HISTORY158A,6.0478764478764475,medium,5.7633911997841505
HISTORY15A,4.012741312741312,medium,4.948208694020484
HISTORY15C,7.056756756756757,medium,6.307965036563726
HISTORY15D,3.1544401544401546,medium,4.329283017593055
HISTORY15E,5.886872586872586,medium,5.709141812134762
HISTORY15G,4.764478764478764,medium,5.370200436437595
HISTORY160,6.976254826254827,medium,6.248690477420872
HISTORY161A,8.356370656370657,low,7.10502909932336
HISTORY161C,9.172393822393822,low,7.938713660104193
HISTORY162,4.250193050193051,medium,5.103009406603281
HISTORY163,7.428571428571429,medium,6.555524155344905
HISTORY164A,3.1944015444015443,medium,4.345521413031805
HISTORY164B,3.3333976833976835,medium,4.432854720613625
HUMAN10,8.484942084942084,high,7.258453584635266
